# Created: Fri Aug 01 15:30:26 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Runtime options:
#	input:	input/terasort.csv
#	sampling-rate:	0.19
#	output:	results/terasort/values-0.19.csv
#	metrics-output:	results/terasort/metrics-0.19.csv
#
# Points picked
# 	(1.0, 10.0, 2.0)
# 	(1.0, 50.0, 2.0)
# 	(4.0, 10.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(1.0, 10.0, 10.0)
# 	(1.0, 50.0, 10.0)
# 	(4.0, 10.0, 10.0)
# 	(4.0, 50.0, 10.0)
# 	(2.0, 50.0, 7.0)
# 	(4.0, 30.0, 10.0)
# 	(2.0, 50.0, 3.0)
# 	(4.0, 30.0, 3.0)
# 	(1.0, 50.0, 7.0)
# 	(1.0, 30.0, 10.0)
# 	(4.0, 50.0, 4.0)
# 	(2.0, 50.0, 4.0)
# 	(4.0, 50.0, 5.0)
# 	(4.0, 50.0, 6.0)
# 	(2.0, 50.0, 5.0)
# 	(4.0, 50.0, 7.0)
# 	(4.0, 50.0, 8.0)
# 	(2.0, 50.0, 6.0)
# 	(4.0, 50.0, 9.0)
# 	(2.0, 50.0, 8.0)
# 	(2.0, 50.0, 9.0)
x2	x3	x1	objective	LinearRegression	GaussianCurves	RandomSubSpaces	IsoRegression	RBF	Discretization	BagClassify	LeastSquares	MLPerceptron	
1.0	50.0	7.0	250.6200	224.3063	215.9633	176.0842	241.1000	198.1740	174.1333	186.1487	170.2964	249.9464	
2.0	10.0	7.0	64.4800	63.8226	84.7915	118.6664	65.3960	176.1255	128.6804	104.8617	80.9510	56.7589	
2.0	20.0	7.0	88.3300	103.9435	104.6448	128.6429	119.2320	179.3189	128.6804	108.3142	99.3633	78.6073	
2.0	30.0	7.0	112.3300	144.0644	135.2604	138.2732	128.6450	183.6778	128.6804	127.4986	117.7757	105.7261	
2.0	40.0	7.0	129.3400	184.1853	168.0389	144.9075	165.2450	188.4032	233.8300	137.8321	136.1880	136.4794	
2.0	50.0	7.0	151.7200	224.3063	193.2722	162.7066	241.1000	192.6939	174.1333	175.0642	154.6003	172.2029	
4.0	10.0	7.0	52.9000	63.8226	60.6903	94.6358	65.3960	80.2652	71.1979	87.6803	49.5589	37.0298	
4.0	20.0	7.0	63.4200	103.9435	65.8213	97.2434	119.2320	80.2655	71.1979	91.1328	67.9712	49.8885	
4.0	30.0	7.0	76.1400	144.0644	81.7286	106.0049	128.6450	80.2659	71.1979	107.1647	86.3835	68.3610	
4.0	40.0	7.0	92.0200	184.1853	103.9132	107.3387	165.2450	80.2667	100.5133	117.4982	104.7958	91.1472	
4.0	50.0	7.0	126.5500	224.3063	126.0161	138.0760	241.1000	80.2684	174.1333	170.1813	123.2082	114.9182	
1.0	10.0	8.0	84.5100	63.8226	104.5761	132.0440	65.3960	191.3707	137.8575	110.0749	91.7915	65.7463	
1.0	20.0	8.0	107.5200	103.9435	123.5258	142.0205	119.2320	192.7419	137.8575	115.3479	110.2039	91.6056	
1.0	30.0	8.0	142.7300	144.0644	150.5439	151.6508	128.6450	194.5261	137.8575	143.2802	128.6162	123.9242	
1.0	40.0	8.0	178.7000	184.1853	178.0240	158.2852	165.2450	196.3548	233.8300	148.9166	147.0285	163.1977	
1.0	50.0	8.0	236.4800	224.3063	197.7892	176.0842	241.1000	197.9275	174.1333	186.1487	165.4408	213.9540	
2.0	10.0	8.0	56.4400	63.8226	79.2317	118.6664	65.3960	174.1709	128.6804	103.0412	76.0955	51.2142	
2.0	20.0	8.0	73.5000	103.9435	94.9224	128.6429	119.2320	177.5575	128.6804	108.3142	94.5078	70.8450	
2.0	30.0	8.0	92.7600	144.0644	121.2642	138.2732	128.6450	182.2095	128.6804	127.4986	112.9201	95.8399	
2.0	40.0	8.0	114.5700	184.1853	150.8519	144.9075	165.2450	187.2911	233.8300	137.8321	131.3325	124.0102	
2.0	50.0	8.0	136.9900	224.3063	174.9666	162.7066	241.1000	191.9403	174.1333	175.0642	149.7448	154.8060	
4.0	10.0	8.0	51.7300	63.8226	60.1978	94.6358	65.3960	80.2651	71.1979	85.8598	44.7033	34.2090	
4.0	20.0	8.0	60.3200	103.9435	63.1807	97.2434	119.2320	80.2653	71.1979	91.1328	63.1157	45.4701	
4.0	30.0	8.0	90.0200	144.0644	76.5654	106.0049	128.6450	80.2657	71.1979	107.1647	81.5280	62.2456	
4.0	40.0	8.0	96.5300	184.1853	96.5553	107.3387	165.2450	80.2665	100.5133	117.4982	99.9403	83.9017	
4.0	50.0	8.0	105.4300	224.3063	117.4623	138.0760	241.1000	80.2680	174.1333	170.1813	118.3526	107.4560	
1.0	10.0	9.0	84.2700	63.8226	100.6786	132.0440	65.3960	190.5790	137.8575	110.0749	86.9360	58.7739	
1.0	20.0	9.0	121.5000	103.9435	115.7031	142.0205	119.2320	192.0582	137.8575	115.3479	105.3483	81.7751	
1.0	30.0	9.0	150.8700	144.0644	138.5579	151.6508	128.6450	193.9877	137.8575	143.2802	123.7607	110.6589	
1.0	40.0	9.0	158.6200	184.1853	162.8076	158.2852	165.2450	195.9708	233.8300	148.9166	142.1730	144.5353	
1.0	50.0	9.0	218.6400	224.3063	181.2681	176.0842	241.1000	197.6808	174.1333	186.1487	160.5853	185.9421	
2.0	10.0	9.0	58.9600	63.8226	76.9259	118.6664	65.3960	172.2851	128.6804	103.0412	71.2400	46.4186	
2.0	20.0	9.0	74.2100	103.9435	88.7275	128.6429	119.2320	175.8493	128.6804	108.3142	89.6523	63.9894	
2.0	30.0	9.0	94.0700	144.0644	110.7192	138.2732	128.6450	180.7753	128.6804	127.4986	108.0646	87.1084	
2.0	40.0	9.0	115.4700	184.1853	136.7134	144.9075	165.2450	186.1963	233.8300	137.8321	126.4769	113.5168	
2.0	50.0	9.0	130.9600	224.3063	159.0912	162.7066	241.1000	191.1931	174.1333	175.0642	144.8893	141.2893	
4.0	10.0	9.0	47.7800	63.8226	62.4903	94.6358	65.3960	80.2650	71.1979	85.8598	39.8478	31.7900	
4.0	20.0	9.0	54.1300	103.9435	63.6621	97.2434	119.2320	80.2652	71.1979	91.1328	58.2601	41.5774	
4.0	30.0	9.0	72.4400	144.0644	74.5853	106.0049	128.6450	80.2656	71.1979	107.1647	76.6725	56.6497	
4.0	40.0	9.0	76.0600	184.1853	92.1498	107.3387	165.2450	80.2663	100.5133	117.4982	95.0848	76.9933	
4.0	50.0	9.0	92.1400	224.3063	111.3966	138.0760	241.1000	80.2676	174.1333	170.1813	113.4971	100.1936	
1.0	10.0	10.0	87.0600	63.8226	99.4626	132.0440	65.3960	189.8075	137.8575	110.0749	82.0805	52.8363	
1.0	20.0	10.0	119.9100	103.9435	110.9092	142.0205	119.2320	191.3906	137.8575	115.3479	100.4928	73.3649	
1.0	30.0	10.0	149.9200	144.0644	129.6819	151.6508	128.6450	193.4606	137.8575	143.2802	118.9051	99.6170	
1.0	40.0	10.0	193.0000	184.1853	150.4949	158.2852	165.2450	195.5938	233.8300	148.9166	137.3175	129.8738	
1.0	50.0	10.0	291.0800	224.3063	167.2103	176.0842	241.1000	197.4381	174.1333	186.1487	155.7298	164.6208	
2.0	10.0	10.0	57.0400	63.8226	77.7920	118.6664	65.3960	170.4942	128.6804	103.0412	66.3844	42.2715	
2.0	20.0	10.0	81.5700	103.9435	86.1753	128.6429	119.2320	174.2189	128.6804	108.3142	84.7968	57.9045	
2.0	30.0	10.0	95.5100	144.0644	103.9868	138.2732	128.6450	179.3968	128.6804	127.4986	103.2091	79.2367	
2.0	40.0	10.0	146.6100	184.1853	126.2104	144.9075	165.2450	185.1359	233.8300	137.8321	121.6214	104.2937	
2.0	50.0	10.0	215.5800	224.3063	146.3697	162.7066	241.1000	190.4644	174.1333	175.0642	140.0337	130.3259	
4.0	10.0	10.0	52.0700	63.8226	67.2813	94.6358	65.3960	80.2649	71.1979	85.8598	34.9923	29.7253	
4.0	20.0	10.0	59.8200	103.9435	67.0512	97.2434	119.2320	80.2651	71.1979	91.1328	53.4046	38.1737	
4.0	30.0	10.0	80.2200	144.0644	75.6991	106.0049	128.6450	80.2655	71.1979	107.1647	71.8169	51.5777	
4.0	40.0	10.0	86.3700	184.1853	90.7502	107.3387	165.2450	80.2661	100.5133	117.4982	90.2293	70.4502	
4.0	50.0	10.0	93.5400	224.3063	107.9907	138.0760	241.1000	80.2674	174.1333	170.1813	108.6416	93.0667	


