# Created: Fri Aug 01 15:38:45 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.05
#	output:	results/pagerank/values-0.05.csv
#	metrics-output:	results/pagerank/metrics-0.05.csv
#
# Points picked
# 	(1.0, 50.0, 2.0)
# 	(1.0, 100.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(4.0, 100.0, 2.0)
# 	(1.0, 50.0, 10.0)
# 	(1.0, 100.0, 10.0)
# 	(4.0, 50.0, 10.0)
# 	(4.0, 100.0, 10.0)
x2	x3	x1	objective	LinearRegression	GaussianCurves	RandomSubSpaces	IsoRegression	RBF	Discretization	BagClassify	LeastSquares	MLPerceptron	
2.0	90.0	5.0	126.7800	124.5224	136.1657	122.9613	113.2767	133.8978	117.0367	130.9951	155.6586	122.6925	
2.0	100.0	5.0	134.8100	124.5224	138.6209	122.9613	113.2767	133.6310	117.0367	130.9951	171.2132	131.6977	
4.0	50.0	5.0	66.8200	76.8238	94.9549	117.2811	113.2767	77.3917	90.3567	112.1576	18.1942	71.4369	
4.0	60.0	5.0	65.9200	76.8238	94.9553	117.2811	113.2767	77.3919	90.3567	112.1576	33.7488	75.2131	
4.0	70.0	5.0	74.8100	76.8238	96.7939	117.2811	113.2767	77.3921	117.0367	112.1576	49.3035	79.6844	
4.0	80.0	5.0	71.3700	76.8238	100.0338	117.2811	113.2767	77.3923	117.0367	112.1576	64.8581	84.2930	
4.0	90.0	5.0	83.7000	76.8238	104.0235	117.2811	113.2767	77.3923	117.0367	112.1576	80.4128	88.4348	
4.0	100.0	5.0	89.5600	76.8238	108.1088	117.2811	113.2767	77.3922	117.0367	112.1576	95.9675	91.7664	
1.0	50.0	6.0	131.5700	148.3717	122.2474	122.9613	113.2767	136.4735	90.3567	130.9951	124.4499	124.0638	
1.0	60.0	6.0	139.2100	148.3717	128.6292	122.9613	113.2767	137.0095	90.3567	130.9951	140.0045	137.3200	
1.0	70.0	6.0	137.2200	148.3717	135.7460	122.9613	113.2767	137.3014	117.0367	130.9951	155.5592	151.0876	
1.0	80.0	6.0	160.9800	148.3717	142.1408	122.9613	113.2767	137.4434	117.0367	130.9951	171.1138	164.5972	
1.0	90.0	6.0	173.8500	148.3717	146.4414	122.9613	113.2767	137.4772	117.0367	130.9951	186.6685	177.3515	
1.0	100.0	6.0	192.6700	148.3717	147.8387	122.9613	113.2767	137.4124	117.0367	130.9951	202.2231	189.1210	
2.0	50.0	6.0	96.7900	124.5224	109.8703	122.9613	113.2767	129.4643	90.3567	130.9951	86.8270	85.0742	
2.0	60.0	6.0	106.1100	124.5224	114.6222	122.9613	113.2767	131.6119	90.3567	130.9951	102.3816	92.1471	
2.0	70.0	6.0	102.9600	124.5224	120.7893	122.9613	113.2767	132.8404	117.0367	130.9951	117.9363	100.0147	
2.0	80.0	6.0	107.9900	124.5224	127.0817	122.9613	113.2767	133.4536	117.0367	130.9951	133.4909	108.1554	
2.0	90.0	6.0	116.1100	124.5224	132.1646	122.9613	113.2767	133.6012	117.0367	130.9951	149.0456	116.2789	
2.0	100.0	6.0	114.3800	124.5224	135.1192	122.9613	113.2767	133.3189	117.0367	130.9951	164.6003	124.4123	
4.0	50.0	6.0	68.6800	76.8238	92.3011	117.2811	113.2767	77.3917	90.3567	112.1576	11.5812	70.9180	
4.0	60.0	6.0	74.4500	76.8238	92.2475	117.2811	113.2767	77.3919	90.3567	112.1576	27.1358	74.5506	
4.0	70.0	6.0	71.7600	76.8238	94.2204	117.2811	113.2767	77.3921	117.0367	112.1576	42.6905	78.9261	
4.0	80.0	6.0	77.1100	76.8238	97.7518	117.2811	113.2767	77.3922	117.0367	112.1576	58.2452	83.5157	
4.0	90.0	6.0	82.5700	76.8238	102.1322	117.2811	113.2767	77.3922	117.0367	112.1576	73.7998	87.6988	
4.0	100.0	6.0	85.5400	76.8238	106.6411	117.2811	113.2767	77.3922	117.0367	112.1576	89.3545	91.0835	
1.0	50.0	7.0	117.9300	148.3717	118.9807	122.9613	113.2767	136.6032	90.3567	130.9951	117.8369	115.4161	
1.0	60.0	7.0	117.2900	148.3717	124.7092	122.9613	113.2767	137.1062	90.3567	130.9951	133.3915	127.7654	
1.0	70.0	7.0	138.5100	148.3717	131.3303	122.9613	113.2767	137.3800	117.0367	130.9951	148.9462	140.8793	
1.0	80.0	7.0	135.8200	148.3717	137.4804	122.9613	113.2767	137.5131	117.0367	130.9951	164.5008	154.0308	
1.0	90.0	7.0	149.7100	148.3717	141.8428	122.9613	113.2767	137.5448	117.0367	130.9951	180.0555	166.7302	
1.0	100.0	7.0	161.0500	148.3717	143.6054	122.9613	113.2767	137.4840	117.0367	130.9951	195.6102	178.7395	
2.0	50.0	7.0	74.3500	124.5224	106.5715	122.9613	113.2767	129.9719	90.3567	130.9951	80.2140	82.2594	
2.0	60.0	7.0	83.6500	124.5224	110.8061	122.9613	113.2767	132.0143	90.3567	130.9951	95.7686	88.7130	
2.0	70.0	7.0	100.6300	124.5224	116.6367	122.9613	113.2767	133.1784	117.0367	130.9951	111.3233	95.9437	
2.0	80.0	7.0	101.3800	124.5224	122.8353	122.9613	113.2767	133.7583	117.0367	130.9951	126.8780	103.4171	
2.0	90.0	7.0	100.7600	124.5224	128.0910	122.9613	113.2767	133.8978	117.0367	130.9951	142.4326	110.8053	
2.0	100.0	7.0	104.1500	124.5224	131.4602	122.9613	113.2767	133.6310	117.0367	130.9951	157.9873	118.1139	
4.0	50.0	7.0	72.6300	76.8238	90.4622	117.2811	113.2767	77.3917	90.3567	112.1576	4.9682	70.4381	
4.0	60.0	7.0	75.8500	76.8238	90.3734	117.2811	113.2767	77.3919	90.3567	112.1576	20.5229	73.9295	
4.0	70.0	7.0	90.0700	76.8238	92.4452	117.2811	113.2767	77.3921	117.0367	112.1576	36.0775	78.2069	
4.0	80.0	7.0	88.8500	76.8238	96.1877	117.2811	113.2767	77.3923	117.0367	112.1576	51.6322	82.7755	
4.0	90.0	7.0	98.5200	76.8238	100.8491	117.2811	113.2767	77.3923	117.0367	112.1576	67.1868	87.0051	
4.0	100.0	7.0	88.6500	76.8238	105.6604	117.2811	113.2767	77.3922	117.0367	112.1576	82.7415	90.4578	
1.0	50.0	8.0	99.2300	148.3717	116.0835	122.9613	94.1167	136.9467	90.3567	130.9951	111.2239	107.7642	
1.0	60.0	8.0	113.7900	148.3717	121.0831	122.9613	94.1167	137.3619	90.3567	130.9951	126.7785	119.1067	
1.0	70.0	8.0	116.4900	148.3717	127.0961	122.9613	94.1167	137.5873	117.0367	130.9951	142.3332	131.3873	
1.0	80.0	8.0	128.2900	148.3717	132.8764	122.9613	94.1167	137.6967	117.0367	130.9951	157.8879	143.9319	
1.0	90.0	8.0	143.9600	148.3717	137.1893	122.9613	94.1167	137.7228	117.0367	130.9951	173.4425	156.2779	
1.0	100.0	8.0	150.0800	148.3717	139.2398	122.9613	94.1167	137.6729	117.0367	130.9951	188.9972	168.2091	
2.0	50.0	8.0	93.4200	124.5224	103.9562	122.9613	94.1167	131.3532	90.3567	130.9951	73.6010	79.9226	
2.0	60.0	8.0	85.6900	124.5224	107.6261	122.9613	94.1167	133.1001	90.3567	130.9951	89.1557	85.8435	
2.0	70.0	8.0	106.0100	124.5224	113.0172	122.9613	94.1167	134.0860	117.0367	130.9951	104.7103	92.5301	
2.0	80.0	8.0	99.2600	124.5224	118.9863	122.9613	94.1167	134.5746	117.0367	130.9951	120.2650	99.4360	
2.0	90.0	8.0	107.7200	124.5224	124.2744	122.9613	94.1167	134.6919	117.0367	130.9951	135.8196	106.1888	
2.0	100.0	8.0	108.0100	124.5224	127.9378	122.9613	94.1167	134.4675	117.0367	130.9951	151.3743	112.7571	
4.0	50.0	8.0	70.7900	76.8238	89.5951	117.2811	94.1167	77.3918	90.3567	112.1576	-1.6448	69.9923	
4.0	60.0	8.0	77.8000	76.8238	89.4908	117.2811	94.1167	77.3921	90.3567	112.1576	13.9099	73.3443	
4.0	70.0	8.0	83.3100	76.8238	91.6156	117.2811	94.1167	77.3924	117.0367	112.1576	29.4645	77.5204	
4.0	80.0	8.0	100.9200	76.8238	95.4686	117.2811	94.1167	77.3926	117.0367	112.1576	45.0192	82.0637	
4.0	90.0	8.0	91.8300	76.8238	100.2760	117.2811	94.1167	77.3926	117.0367	112.1576	60.5738	86.3414	
4.0	100.0	8.0	85.9700	76.8238	105.2424	117.2811	94.1167	77.3925	117.0367	112.1576	76.1285	89.8732	
1.0	50.0	9.0	117.2500	148.3717	113.7722	122.9613	94.1167	137.3911	90.3567	130.9951	104.6109	101.1244	
1.0	60.0	9.0	126.0200	148.3717	118.0184	122.9613	94.1167	137.6915	90.3567	130.9951	120.1656	111.4344	
1.0	70.0	9.0	126.8500	148.3717	123.3527	122.9613	94.1167	137.8541	117.0367	130.9951	135.7202	122.7840	
1.0	80.0	9.0	132.9400	148.3717	128.6624	122.9613	94.1167	137.9330	117.0367	130.9951	151.2749	134.5486	
1.0	90.0	9.0	146.7000	148.3717	132.8159	122.9613	94.1167	137.9517	117.0367	130.9951	166.8295	146.2985	
1.0	100.0	9.0	157.0200	148.3717	135.0545	122.9613	94.1167	137.9158	117.0367	130.9951	182.3842	157.8562	
2.0	50.0	9.0	81.5500	124.5224	102.2218	122.9613	94.1167	133.2265	90.3567	130.9951	66.9880	77.9787	
2.0	60.0	9.0	82.3500	124.5224	105.3183	122.9613	94.1167	134.5511	90.3567	130.9951	82.5427	83.4425	
2.0	70.0	9.0	84.9600	124.5224	110.1956	122.9613	94.1167	135.2890	117.0367	130.9951	98.0973	89.6689	
2.0	80.0	9.0	99.6300	124.5224	115.8125	122.9613	94.1167	135.6521	117.0367	130.9951	113.6520	96.1032	
2.0	90.0	9.0	110.9300	124.5224	120.9870	122.9613	94.1167	135.7390	117.0367	130.9951	129.2066	102.3262	
2.0	100.0	9.0	120.7400	124.5224	124.8008	122.9613	94.1167	135.5726	117.0367	130.9951	144.7613	108.2582	
4.0	50.0	9.0	74.2000	76.8238	89.7678	117.2811	94.1167	77.3921	90.3567	112.1576	-8.2578	69.5767	
4.0	60.0	9.0	80.5300	76.8238	89.6661	117.2811	94.1167	77.3925	90.3567	112.1576	7.2969	72.7910	
4.0	70.0	9.0	85.6000	76.8238	91.7901	117.2811	94.1167	77.3929	117.0367	112.1576	22.8515	76.8620	
4.0	80.0	9.0	90.4100	76.8238	95.6414	117.2811	94.1167	77.3932	117.0367	112.1576	38.4062	81.3742	
4.0	90.0	9.0	89.4400	76.8238	100.4461	117.2811	94.1167	77.3932	117.0367	112.1576	53.9609	85.6986	
4.0	100.0	9.0	92.8500	76.8238	105.4071	117.2811	94.1167	77.3931	117.0367	112.1576	69.5155	89.3165	
1.0	50.0	10.0	108.3300	148.3717	112.1815	122.9613	94.1167	137.8146	90.3567	130.9951	97.9979	95.4544	
1.0	60.0	10.0	113.7300	148.3717	115.6946	122.9613	94.1167	138.0044	90.3567	130.9951	113.5526	104.7644	
1.0	70.0	10.0	129.2100	148.3717	120.3203	122.9613	94.1167	138.1069	117.0367	130.9951	129.1072	115.1581	
1.0	80.0	10.0	135.0600	148.3717	125.0869	122.9613	94.1167	138.1565	117.0367	130.9951	144.6619	126.0508	
1.0	90.0	10.0	141.0700	148.3717	128.9810	122.9613	94.1167	138.1683	117.0367	130.9951	160.2166	137.0383	
1.0	100.0	10.0	155.8600	148.3717	131.2971	122.9613	94.1167	138.1457	117.0367	130.9951	175.7712	147.9837	
2.0	50.0	10.0	78.3600	124.5224	101.4631	122.9613	94.1167	135.1081	90.3567	130.9951	60.3750	76.3551	
2.0	60.0	10.0	83.7100	124.5224	104.0101	122.9613	94.1167	135.9843	90.3567	130.9951	75.9297	81.4259	
2.0	70.0	10.0	86.4600	124.5224	108.3288	122.9613	94.1167	136.4661	117.0367	130.9951	91.4843	87.2643	
2.0	80.0	10.0	92.3500	124.5224	113.4909	122.9613	94.1167	136.7016	117.0367	130.9951	107.0390	93.3132	
2.0	90.0	10.0	93.2900	124.5224	118.4129	122.9613	94.1167	136.7578	117.0367	130.9951	122.5937	99.1078	
2.0	100.0	10.0	102.2000	124.5224	122.2250	122.9613	94.1167	136.6502	117.0367	130.9951	138.1483	104.5135	
4.0	50.0	10.0	68.7000	76.8238	90.9509	117.2811	94.1167	77.3928	90.3567	112.1576	-14.8708	69.1883	
4.0	60.0	10.0	74.5900	76.8238	90.8657	117.2811	94.1167	77.3934	90.3567	112.1576	0.6839	72.2666	
4.0	70.0	10.0	77.4900	76.8238	92.9322	117.2811	94.1167	77.3940	117.0367	112.1576	16.2386	76.2284	
4.0	80.0	10.0	76.6100	76.8238	96.6674	117.2811	94.1167	77.3944	117.0367	112.1576	31.7932	80.7021	
4.0	90.0	10.0	80.1900	76.8238	101.3208	117.2811	94.1167	77.3945	117.0367	112.1576	47.3479	85.0696	
4.0	100.0	10.0	85.8200	76.8238	106.1181	117.2811	94.1167	77.3943	117.0367	112.1576	62.9025	88.7780	


